,flight_number,origin_station_code,destination_station_code,scheduled_departure_date,question_text,score,satisfaction_type,number_of_legs,driver_sub_group1,driver_sub_group2,generation,ua_uax,actual_flown_miles,haul_type,international_domestic_indicator,ques_verbatim_text,verbatim_text,meal_group,meal_category,meal_short_description,pre_order_qty,planned_entree_count,consumed_entree_count
4893,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4894,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,VEGETARIAN,Vegetarian entree,1,16,0
4895,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4896,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,2,22,0
4897,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4898,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,3,22,0
4899,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4900,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Dessert was a cookie on the food tray that was adequate. Chicken was dry. side of tomato sauce was thick and bland. Vegetables and salad were very good. No snacks were served which would have been nice to have.,ENTREES HOT,VEGETARIAN,Vegetarian entree,1,16,0
4901,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Dessert was a cookie on the food tray that was adequate. Chicken was dry. side of tomato sauce was thick and bland. Vegetables and salad were very good. No snacks were served which would have been nice to have.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4902,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Dessert was a cookie on the food tray that was adequate. Chicken was dry. side of tomato sauce was thick and bland. Vegetables and salad were very good. No snacks were served which would have been nice to have.,ENTREES HOT,POULTRY,Chicken breast entree,2,22,0
4903,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Dessert was a cookie on the food tray that was adequate. Chicken was dry. side of tomato sauce was thick and bland. Vegetables and salad were very good. No snacks were served which would have been nice to have.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4904,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Dessert was a cookie on the food tray that was adequate. Chicken was dry. side of tomato sauce was thick and bland. Vegetables and salad were very good. No snacks were served which would have been nice to have.,ENTREES HOT,POULTRY,Chicken breast entree,3,22,0
4905,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Dessert was a cookie on the food tray that was adequate. Chicken was dry. side of tomato sauce was thick and bland. Vegetables and salad were very good. No snacks were served which would have been nice to have.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4906,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Good choices.,ENTREES HOT,VEGETARIAN,Vegetarian entree,1,16,0
4907,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Good choices.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4908,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Good choices.,ENTREES HOT,POULTRY,Chicken breast entree,2,22,0
4909,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Good choices.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4910,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Good choices.,ENTREES HOT,POULTRY,Chicken breast entree,3,22,0
4911,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Good choices.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4912,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,VEGETARIAN,Vegetarian entree,1,16,0
4913,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4914,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,2,22,0
4915,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4916,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,3,22,0
4917,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4918,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,VEGETARIAN,Vegetarian entree,1,16,0
4919,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
4920,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,2,22,0
4921,1044,AUX,EWX,2022-09-29,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,1958,Medium,International,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,POULTRY,Chicken breast entree,1,22,0
